time,subject,fuzzer,run,cov_type,cov
1662671040,dnsmasq,snapfuzz,3,b_abs,108
1662671078,dnsmasq,snapfuzz,3,l_per,11.4
1662671078,dnsmasq,snapfuzz,3,l_abs,377
1662671078,dnsmasq,snapfuzz,3,b_per,5.7
1662671078,dnsmasq,snapfuzz,3,b_abs,108
1662671179,dnsmasq,snapfuzz,3,l_per,16.7
1662671179,dnsmasq,snapfuzz,3,l_abs,550
1662671179,dnsmasq,snapfuzz,3,b_per,9.2
1662671179,dnsmasq,snapfuzz,3,b_abs,174
1662671278,dnsmasq,snapfuzz,3,l_per,16.7
1662671278,dnsmasq,snapfuzz,3,l_abs,550
1662671278,dnsmasq,snapfuzz,3,b_per,9.2
1662671278,dnsmasq,snapfuzz,3,b_abs,174
1662671389,dnsmasq,snapfuzz,3,l_per,16.7
1662671389,dnsmasq,snapfuzz,3,l_abs,550
1662671389,dnsmasq,snapfuzz,3,b_per,9.2
1662671389,dnsmasq,snapfuzz,3,b_abs,174
1662671482,dnsmasq,snapfuzz,3,l_per,16.7
1662671482,dnsmasq,snapfuzz,3,l_abs,550
1662671482,dnsmasq,snapfuzz,3,b_per,9.2
1662671482,dnsmasq,snapfuzz,3,b_abs,174
1662671645,dnsmasq,snapfuzz,3,l_per,16.7
1662671645,dnsmasq,snapfuzz,3,l_abs,550
1662671645,dnsmasq,snapfuzz,3,b_per,9.2
1662671645,dnsmasq,snapfuzz,3,b_abs,174
1662671699,dnsmasq,snapfuzz,3,l_per,16.7
1662671699,dnsmasq,snapfuzz,3,l_abs,550
1662671699,dnsmasq,snapfuzz,3,b_per,9.2
1662671699,dnsmasq,snapfuzz,3,b_abs,174
1662672104,dnsmasq,snapfuzz,3,l_per,16.7
1662672104,dnsmasq,snapfuzz,3,l_abs,550
1662672104,dnsmasq,snapfuzz,3,b_per,9.2
1662672104,dnsmasq,snapfuzz,3,b_abs,174
1662672217,dnsmasq,snapfuzz,3,l_per,16.7
1662672217,dnsmasq,snapfuzz,3,l_abs,550
1662672217,dnsmasq,snapfuzz,3,b_per,9.2
1662672217,dnsmasq,snapfuzz,3,b_abs,174
1662672507,dnsmasq,snapfuzz,3,l_per,22.9
1662672507,dnsmasq,snapfuzz,3,l_abs,756
1662672507,dnsmasq,snapfuzz,3,b_per,13.6
1662672507,dnsmasq,snapfuzz,3,b_abs,258
1662673103,dnsmasq,snapfuzz,3,l_per,22.9
1662673103,dnsmasq,snapfuzz,3,l_abs,756
1662673103,dnsmasq,snapfuzz,3,b_per,13.6
1662673103,dnsmasq,snapfuzz,3,b_abs,258
1662674218,dnsmasq,snapfuzz,3,l_per,22.9
1662674218,dnsmasq,snapfuzz,3,l_abs,756
1662674218,dnsmasq,snapfuzz,3,b_per,13.6
1662674218,dnsmasq,snapfuzz,3,b_abs,258
1662675153,dnsmasq,snapfuzz,3,l_per,24.2
1662675153,dnsmasq,snapfuzz,3,l_abs,799
1662675153,dnsmasq,snapfuzz,3,b_per,15.0
1662675153,dnsmasq,snapfuzz,3,b_abs,285
1662677869,dnsmasq,snapfuzz,3,l_per,24.2
1662677869,dnsmasq,snapfuzz,3,l_abs,799
1662677869,dnsmasq,snapfuzz,3,b_per,15.0
1662677869,dnsmasq,snapfuzz,3,b_abs,285
1662680264,dnsmasq,snapfuzz,3,l_per,24.2
1662680264,dnsmasq,snapfuzz,3,l_abs,799
1662680264,dnsmasq,snapfuzz,3,b_per,15.0
1662680264,dnsmasq,snapfuzz,3,b_abs,285
1662682899,dnsmasq,snapfuzz,3,l_per,24.2
1662682899,dnsmasq,snapfuzz,3,l_abs,799
