time,subject,fuzzer,run,cov_type,cov
1662599702,live555,aflnet,1,l_abs,3237
1662599702,live555,aflnet,1,b_per,8.9
1662599702,live555,aflnet,1,b_abs,1471
1662599704,live555,aflnet,1,l_per,18.1
1662599704,live555,aflnet,1,l_abs,3887
1662599704,live555,aflnet,1,b_per,10.8
1662599704,live555,aflnet,1,b_abs,1778
1662599704,live555,aflnet,1,l_per,20.6
1662599704,live555,aflnet,1,l_abs,4411
1662599704,live555,aflnet,1,b_per,12.1
1662599704,live555,aflnet,1,b_abs,1996
1662599706,live555,aflnet,1,l_per,22.4
1662599706,live555,aflnet,1,l_abs,4819
1662599706,live555,aflnet,1,b_per,13.1
1662599706,live555,aflnet,1,b_abs,2152
1662599706,live555,aflnet,1,l_per,23.4
1662599706,live555,aflnet,1,l_abs,5024
1662599706,live555,aflnet,1,b_per,13.8
1662599706,live555,aflnet,1,b_abs,2274
1662599706,live555,aflnet,1,l_per,24.0
1662599706,live555,aflnet,1,l_abs,5163
1662599706,live555,aflnet,1,b_per,14.3
1662599706,live555,aflnet,1,b_abs,2349
1662599726,live555,aflnet,1,l_per,24.3
1662599726,live555,aflnet,1,l_abs,5218
1662599726,live555,aflnet,1,b_per,14.8
1662599726,live555,aflnet,1,b_abs,2433
